"","actor_account_id","dt_cnt","con_cnt","log_cnt","char_cnt","exp_amt","exp_mastery_amt","exhaust_cnt","exhaust_pvp_cnt","die_cnt","die_pvp_cnt","quest_cnt","party_join_cnt","party_kick_cnt","guild_join_cnt","guild_withdraw_cnt","teleport_cnt","pve_cnt","pvp_cnt","arena_cnt","lev_max","actor_job","dt_cnt_last","con_cnt_last","log_cnt_last","char_cnt_last","exp_amt_last","exp_mastery_amt_last","exhaust_cnt_last","exhaust_pvp_cnt_last","die_cnt_last","die_pvp_cnt_last","quest_cnt_last","party_join_cnt_last","party_kick_cnt_last","guild_join_cnt_last","guild_withdraw_cnt_last","teleport_cnt_last","pve_cnt_last","pvp_cnt_last","arena_cnt_last","dt_cnt_slope","con_cnt_slope","log_cnt_slope","char_cnt_slope","exp_amt_slope","exp_mastery_amt_slope","exhaust_cnt_slope","exhaust_pvp_cnt_slope","die_cnt_slope","die_pvp_cnt_slope","quest_cnt_slope","party_join_cnt_slope","party_kick_cnt_slope","guild_join_cnt_slope","guild_withdraw_cnt_slope","teleport_cnt_slope","pve_cnt_slope","pvp_cnt_slope","arena_cnt_slope","dt_cnt_cv","con_cnt_cv","log_cnt_cv","char_cnt_cv","exp_amt_cv","exp_mastery_amt_cv","exhaust_cnt_cv","exhaust_pvp_cnt_cv","die_cnt_cv","die_pvp_cnt_cv","quest_cnt_cv","party_join_cnt_cv","party_kick_cnt_cv","guild_join_cnt_cv","guild_withdraw_cnt_cv","teleport_cnt_cv","pve_cnt_cv","pvp_cnt_cv","arena_cnt_cv","churn_yn"
"2496","9E1972EB",35,1095,149337,8,0,32843058,239,16,450,166,2579,592,0,0,0,473,14879,225,43,50,6,7,38,7942,7,0,2020603,15,1,56,19,119,34,0,0,0,31,728,20,0,0,-60.2999999981313,-7759.39999975164,0.0999999999973683,0,-1407720.49994705,-10.5999999997157,-0.599999999992105,-4.49999999971311,0.400000000105279,-119.299999996131,-29.0999999990393,0,0,0,-20.7999999994578,-750.399999974831,0.70000000013423,-1.09999999988156,0,0.512028594416064,0.482562174858006,0.0621129993749942,0,0.429492962463956,0.427684109168779,0.513489897661093,0.230529654244263,0.354511660297527,0.463704028271793,0.460229579380844,0,0,0,0.423530760109408,0.488036333033231,0.397231934613197,1.2641169604711,0
"2497","9E26E2FF",27,414,46204,6,0,9765026,246,12,411,145,619,249,0,0,0,18,1838,137,66,50,3,7,122,16411,3,0,2530160,64,10,138,69,193,84,0,0,0,5,710,51,24,0.299999999976312,3.79999999950782,1560.19999991989,-0.599999999989472,0,193568.499988014,-1.5000000001237,1.89999999991841,19.299999999371,16.0999999994368,10.4999999991551,6.39999999954994,0,0,0,-0.600000000018424,79.7999999960889,10.1999999995868,1.69999999985261,0.280847238668576,0.41281170335608,0.501122368231927,0.49215295678475,0,0.292626498695201,0.435417395168564,1.78243746968395,0.472422219942378,0.946190283515271,0.410689563875786,0.485998549929353,0,0,0,0.867152307844476,0.578113400827675,0.699784336448757,0.611162644704078,0
"2498","9E2C6E0B",28,218,73603,8,537640,11763372,481,18,318,18,1090,323,0,0,0,237,7496,31,0,50,3,4,23,10653,2,366081,699980,62,4,67,5,176,21,0,0,0,43,1427,11,0,-0.499999999992104,-2.19999999979997,-68.1999999728332,-0.499999999992104,63782.8999974624,-180444.39998958,-4.79999999963152,-0.800000000007896,6.29999999986577,1.49999999996315,-3.19999999973155,-6.59999999973681,0,0,0,-2.69999999997894,40.1000000007133,1.89999999993157,0,0.203602754481989,0.328682561999416,0.150514259102207,0.344010458076891,1.44105428499468,0.402425306283073,0.231894919411757,0.808886194096549,0.271979771794597,0.921742575234539,0.0731462937864155,0.421864622138306,0,0,0,0.202573809856618,0.205262236129729,0.649469552472229,0,0
"2499","9E33B87F",8,78,9293,3,22050,2131767,43,2,29,5,159,53,0,1,0,27,548,3,0,50,9,3,25,2485,1,0,420904,11,0,7,1,40,19,0,0,0,7,105,1,0,0.499999999968416,6.99999999972364,571.299999970938,0.19999999998684,2204.99999994196,115924.89999411,2.1999999998763,-0.4,0.899999999926305,0.199999999992104,10.1999999995105,4.39999999980787,0,0.099999999997368,0,1.69999999991051,46.9999999982708,-0.200000000007896,0,0.947859430506444,1.20040502424066,1.04603062896668,1.04582503316759,2.23606797749979,1.16054864614541,0.991910640506492,2.23606797749979,0.918558653543692,2.23606797749979,1.0984830627108,1.1215224028079,0,2.23606797749979,0,1.08627804912002,1.46735835323825,1.49071198499986,0,0
"2500","9E42C95C",22,147,26279,9,30940,10787817,271,15,223,10,316,117,0,4,5,77,1623,16,0,50,3,7,49,7601,6,15360,1393954,99,0,95,1,90,35,0,0,1,27,462,1,0,0.999999999965785,10.5999999996921,1489.79999994833,0.999999999952625,2511.99999987872,-54349.8000049215,23.3999999993473,0.4,22.8999999992946,0.699999999981576,16.9999999994552,6.49999999984734,0,-0.199999999992104,-0.400000000005264,4.19999999981576,71.3999999969101,0.499999999997368,0,0.471282758030175,0.816823114266486,0.673936964576227,0.609895333921403,1.83571511607486,0.642367578529839,0.867838401503564,1.36930639376292,0.93037789562314,1.48117438238055,0.636345067372993,0.849259695188465,0,0.559016994374947,1.22474487139159,0.793629475826655,0.703843388668321,1.20441574381549,0,0
"2501","9E53FEF8",12,97,21886,7,235110,12331392,136,16,64,12,301,57,0,1,2,148,3282,28,4,50,6,7,69,17499,6,235110,9786901,125,16,57,11,233,46,0,1,1,128,2406,27,4,1.89999999993157,16.5999999993815,3938.49999985028,1.5999999999421,47021.9999981436,2211829.29991603,26.0999999989841,3.19999999987367,12.0999999995315,2.29999999991051,53.3999999979813,10.2999999996078,0,0.199999999992104,0.299999999989472,27.5999999989367,568.799999978697,5.49999999978418,0.799999999968416,1.40064469283097,1.5599065787354,1.73108179905791,1.4142135623731,2.23606797749979,1.71841020919268,2.01760873956066,2.23606797749979,1.94482611891462,2.01125306435786,1.6775105924012,1.74735432954228,0,2.23606797749979,1.36930639376292,1.88124416813998,1.59816594915466,2.13764246452077,2.23606797749979,0
"2502","9E56E2FD",17,261,37102,5,0,11136617,129,19,189,91,558,230,0,4,2,80,3957,180,12,50,6,4,49,9503,2,0,1664408,30,1,66,40,163,58,0,0,0,22,1154,41,0,0.300000000002632,-2.89999999973154,64.4999999916146,-0.89999999997368,0,-138965.899995989,0.800000000100016,0.200000000039479,7.09999999992104,6.29999999990525,10.4999999998473,1.20000000003685,0,-0.199999999978944,0.00000000000526389794430256,0.599999999981576,64.4999999957941,5.80000000016581,0.0000000000236878040618717,0.49215295678475,0.427133616753913,0.405457660047091,0.446051496708915,0,0.344547601772213,0.638447934312818,2.09206388572124,0.68422589594487,1.0236403207049,0.49362424832987,0.508071771311487,0,1.36930639376292,2.23606797749979,0.601867840941169,0.533355850428979,1.13574196147929,0.912870929175277,0
"2503","9E613587",35,219,25128,1,0,6350400,81,1,49,2,508,107,0,0,0,81,2364,3,0,50,3,7,29,5682,1,0,1181108,14,0,4,0,148,22,0,0,0,17,563,0,0,0,-4.59999999985261,316.79999998798,0.0000000000000000993013661298909,0,-38515.3999988845,0.0999999999842069,0.099999999997368,-1.59999999996578,-0.100000000002632,19.5999999992446,-1.1000000000079,0,0,0,-0.600000000034216,56.999999998234,-0.00000000000526386283596788,0,0,0.213615124213612,0.174234639799756,0,0,0.227739337005901,0.260679115212618,2.23606797749979,0.506339769515309,1.36930639376292,0.389218917547799,0.24118819447136,0,0,0,0.276641667586244,0.228069875710518,1.49071198499986,0,0
"2504","9E817CEE",13,138,29431,2,0,7468740,124,13,51,6,388,127,0,1,0,34,3714,6,0,50,3,5,90,22610,2,0,4086823,88,12,32,5,289,96,0,1,0,26,2953,4,0,1.29999999996578,20.0999999993052,4765.39999982661,0.499999999992104,0,893382.39997263,18.8999999993315,2.39999999990788,7.09999999976049,0.999999999963153,62.2999999977418,20.7999999992394,0,0.199999999992104,0,5.19999999981576,615.899999977355,0.79999999997368,0,0.797555436666451,1.33139233325626,1.61266599994356,0.63887656499994,0,1.20628020840379,1.47698481072536,2.02791174253293,1.29396909426639,1.80662361572323,1.55342579771356,1.58084471031787,0,2.23606797749979,0,1.61564046670262,1.67769477473812,1.49071198499986,0,0
"2505","9E8A9AF6",33,583,74280,6,176912,17280400,268,49,455,262,1087,361,0,0,0,105,7576,383,31,50,3,6,106,16786,4,0,3552620,49,2,110,55,263,86,0,0,0,26,1582,55,7,-0.1,-12.1000000001053,274.799999929553,-0.599999999984208,-17691.1999986031,62310.9999870748,-4.60000000009212,-3.10000000001316,7.19999999952361,-1.60000000011054,10.1999999989946,3.99999999965521,0,0,0,-1.10000000006317,-8.50000000667731,-13.59999999975,0.0999999999526249,0.0829882662886615,0.411192952565946,0.368026721412321,0.228217732293819,2.23606797749979,0.262323620967229,0.394600231323492,1.21967344227261,0.261224450232944,0.229362179707192,0.329167217492883,0.297136024107133,0,0,0,0.510896294129872,0.440775788812253,0.408111200344458,0.681476134741505,0
"2506","9E926BF0",15,171,24463,11,3700,10112123,73,0,114,26,413,77,0,1,1,70,2844,14,18,50,10,3,4,132,2,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299999999997368,-4.29999999984735,572.800000001924,-0.599999999978944,0,-53361.6999861086,0.50000000006843,0,-0.299999999899986,0.00000000000263194897215128,14.99999999995,-1.69999999990525,0,0.00000000000263194897215128,0,-0.19999999991841,144.099999998666,0.00000000000263194897215128,0,0.235702260395516,0.445850963086819,1.07995981981942,0.438529009653515,0,1.29983685636237,1.17114809090337,0,1.02132530012675,2.23606797749979,1.22093983022983,0.585589742320123,0,2.23606797749979,0,0.933705901104222,1.39607726732963,2.23606797749979,0,1
"2507","9EA579CF",3,13,661,1,0,282388,1,0,4,4,9,0,0,0,0,1,10,12,7,50,8,1,2,32,1,0,8125,0,0,0,0,0,0,0,0,0,0,0,2,1,-0.200000000007896,-1.80000000001579,-119.400000000253,-0.0000000000078958293622865,0,-53227.6000000642,-0.2,0,-0.8,-0.8,-1.8,0,0,0,0,-0.2,-2,-1.60000000001579,-1.0000000000079,1.49071198499986,1.83651329020205,2.10336687058457,1.36930639376292,0,2.15654638801303,2.23606797749979,0,2.23606797749979,2.23606797749979,2.23606797749979,0,0,0,0,2.23606797749979,2.23606797749979,1.80662361572323,1.86262925862933,1
"2508","9EDA8DF3",2,15,1716,1,0,358993,24,0,17,0,21,9,0,0,0,4,82,0,0,50,6,2,2,147,1,0,55490,0,0,1,0,2,1,0,0,0,1,0,0,0,0.399999999984208,0.399999999984208,29.3999999988393,0.199999999992104,0,11097.9999995619,0,0,0.199999999992104,0,0.399999999984208,0.199999999992104,0,0,0,0.199999999992104,0,0,0,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,0,2.23606797749979,0,0,2.23606797749979,0,2.23606797749979,2.23606797749979,0,0,0,2.23606797749979,0,0,0,0
"2509","9F06C835",3,10,5559,2,304320,0,4,1,1,0,99,0,0,0,0,20,1169,1,0,50,6,2,9,5536,2,304320,0,4,1,1,0,99,0,0,0,0,20,1169,1,0,0.499999999981576,1.89999999992631,1109.49999995623,0.499999999981576,60863.9999975971,0,0.799999999968416,0.199999999992104,0.199999999992104,0,19.7999999992183,0,0,0,0,3.99999999984208,233.79999999077,0.199999999992104,0,1.49071198499986,1.96850196850295,2.22452153163387,1.49071198499986,2.23606797749979,0,2.23606797749979,2.23606797749979,2.23606797749979,0,2.23606797749979,0,0,0,0,2.23606797749979,2.23606797749979,2.23606797749979,0,0
"2510","9F0B0D4A",11,494,15867,3,0,2471573,0,0,442,442,32,0,0,0,0,0,0,521,437,50,7,3,125,3257,3,0,551563,0,0,94,94,9,0,0,0,0,0,0,153,112,0.0999999999973681,20.8999999994447,385.499999992694,0.299999999989472,0,90512.5999979362,0,0,16.1999999996578,16.1999999996578,1.19999999995262,0,0,0,0,0,0,26.9999999992341,19.1999999995052,0.874335639166879,1.23760284961587,1.22512629408826,0.814411017927956,0,1.28272461486283,0,0,1.31970670820446,1.31970670820446,1.08326792057879,0,0,0,0,0,0,1.25526536116794,1.26386450902162,0
"2511","9F295947",22,81,1080,2,0,0,2,0,2,0,0,33,0,0,0,8,0,0,0,16,5,2,5,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.19999999995789,-3.3999999998184,-49.9999999974075,-0.2,0,0,-0.199999999984208,0,-0.199999999984208,0,0,-1.39999999990525,0,0,0,0.200000000010528,0,0,0,0.497929597731969,0.529930272378636,0.623300157564358,0.372677996249965,0,0,2.23606797749979,0,2.23606797749979,0,0,0.791657604703826,0,0,0,1.21834929310112,0,0,0,1
"2512","9F2DCB4A",19,172,23431,2,0,5641846,14,0,16,8,420,105,0,0,0,25,3177,8,10,50,3,7,58,8647,1,0,1308232,8,0,6,4,158,40,0,0,0,8,1398,3,3,0.599999999965785,7.09999999969206,981.699999955236,-0.299999999994736,0,-226347.800002309,1.99999999993157,0,2.1999999999263,1.19999999995789,21.3999999991736,5.6999999998026,0,0,0,0.399999999957889,180.099999991875,1.09999999996315,1.29999999995789,0.655257873578354,0.696419413859206,0.725088110635888,0.697216688778396,0,0.745228351153599,1.2727521200861,0,1.43885805415267,1.36930639376292,0.756846717226693,0.788419176930255,0,0,0,0.674199862463242,0.838287772121775,1.43885805415267,1.54110350074224,0
"2513","9F3B46EA",17,141,24501,11,1422550,2374836,35,1,16,1,425,50,0,0,0,115,4431,2,1,50,6,4,5,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100000000002632,-12.1999999998395,-1615.39999998583,-1.59999999994736,-75166.5999996911,-307695.599996309,-4.09999999995263,-0.0999999999921041,-2.29999999998684,-0.0999999999921041,-25.0999999994683,-6.09999999994999,0,0,0,-12.7999999999447,-262.899999998668,-0.4,-0.2,0.263066820882328,0.977362554928063,1.39823531703205,0.626298273516867,1.86672560862391,1.20875509532745,1.43523908900348,2.23606797749979,1.66368781412173,2.23606797749979,1.01373670442051,1.58632763144099,0,0,0,1.75941909605289,1.73885639705118,2.23606797749979,2.23606797749979,1
"2514","9F4CE012",11,50,19585,1,0,6107778,225,123,98,58,177,76,0,3,3,80,1339,77,10,50,3,1,1,878,1,0,410484,7,6,3,1,12,4,0,0,0,5,55,2,0,-0.899999999989473,0.0000000000342157403838155,-1652.39999998571,0.0000000000000000993013661298909,0,-499648.699995925,-19.7999999995815,-5.79999999974733,-4.2999999999421,0.200000000031584,-6.69999999990525,-4.79999999991051,0,-0.399999999997368,-0.399999999997368,-4.99999999991841,-116.299999999503,0.300000000018423,0.99999999997368,0.746894396597954,0.982886810367531,1.01434284182376,0,0,0.914651146229718,0.893447231538434,1.06987293599453,0.619943035468201,0.766964988847371,0.619292117883578,0.773929973660139,0,1.49071198499986,1.49071198499986,0.696480189713049,1.1769932768568,0.764545687542368,2.23606797749979,0
"2515","9F53B4FA",9,29,6059,1,0,4480501,14,0,18,1,76,26,0,0,0,10,255,1,0,50,1,2,3,135,1,0,242387,1,0,1,0,4,1,0,0,0,0,2,0,0,-0.29999999998684,-0.999999999936833,-559.499999988454,-0.099999999997368,0,-320227.999989103,-0.999999999928937,0,-1.3999999999263,0.00000000000263194897215128,-3.49999999983682,-1.39999999991051,0,0,0,-0.59999999997368,-13.8999999991104,0.00000000000263194897215128,0,0.608580619450184,0.771114813471739,0.967460742555463,0.559016994374947,0,0.819873723977686,1.78243746968395,0,1.35400640077266,2.23606797749979,0.824281400760246,1.00169923656965,0,0,0,1.04582503316759,1.10666907706178,2.23606797749979,0,1
"2516","9F76B1FE",14,22,304,2,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,2,2,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899999999989472,1.19999999998947,17.8999999998316,0.299999999992104,0,0.00000131598137685871,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1123151073141,1.17260393995586,1.15579962990474,0.912870929175277,0,2.23606797749979,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2517","9F8572F2",27,415,87869,4,1079828,13671437,272,18,284,57,1526,440,0,2,1,194,9593,108,11,50,9,5,35,7331,2,0,1353171,18,0,22,0,157,35,0,1,0,18,893,0,0,0.10000000001316,-0.399999999549929,-135.599999904756,-0.699999999984208,0,-133435.299980954,11.4999999997921,-0.599999999968416,4.80000000011317,-1.79999999982103,-1.79999999846031,5.20000000031847,0,0.199999999992104,-0.2,-2.29999999975259,19.1000000083381,-0.59999999979997,-0.399999999957888,0.211143597240581,0.502588621332235,0.502851600837972,0.631906287004296,0,0.411339238350409,1.14476895944446,1,0.614405331510499,0.895831899911701,0.464489086121877,0.563103464641008,0,2.23606797749979,2.23606797749979,0.583719761328692,0.50765284987721,1.1021215777979,1.36930639376292,0
"2518","9F92CFF0",28,691,37254,8,0,10070854,69,0,145,134,680,186,0,0,0,95,2577,55,108,50,1,6,102,6044,5,0,2065653,3,0,10,9,125,30,0,0,0,21,355,20,18,0.00000000000789593468729055,-20.2999999991604,-737.199999960101,-0.699999999978944,0,-66095.099998096,-10.4999999999895,0,-5.69999999980787,-5.69999999982366,-3.89999999958678,-2.7999999997947,0,0,0,-1.0999999999921,-90.6999999948387,3.29999999991051,-0.299999999976313,0.159719141249985,0.375978238266986,0.319544963055475,0.191741247211843,0,0.172544670104662,1.67091456141228,0,0.378180183493038,0.399295558962364,0.226915373615181,0.352212354206069,0,0,0,0.24387187935354,0.620074198525088,0.563136556321012,0.176684695969408,0
"2519","9F9F95ED",26,126,9778,2,0,4526861,22,0,11,0,174,47,0,0,0,8,223,0,0,50,5,7,23,1354,2,0,1365353,2,0,4,0,23,7,0,0,0,1,35,0,0,0.299999999960521,-2.80000000009738,-464.900000004446,0.000000000000000198602732259782,0,133543.699990406,-1.40000000001579,0,0.199999999968416,0,-8.60000000007369,-2.30000000002632,0,0,0,-0.200000000007896,-16.5999999999605,0,0,0.394113490998446,0.689176078800978,1.08500807795301,0,0,0.676585113091706,1.7721444263289,0,1.39239919211557,0,1.19843648142069,1.16554784697625,0,0,0,1.49071198499986,1.15996453621788,0,0,0
"2520","9FA3E7F9",18,79,3923,6,0,3352764,12,0,11,0,51,4,0,0,0,12,339,0,0,50,7,2,4,119,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499999999994736,-0.700000000010528,-12.3999999968101,-0.700000000007896,0,-32080.199996845,0.0000000000315833876658154,0,0.0000000000289516668978395,0,-2.59999999993946,0.2,0,0,0,-0.199999999997368,-28.8999999994947,0,0,0.750514227005905,0.745871988402853,1.2306584891403,0.749753411139151,0,1.2457304909883,2.23606797749979,0,2.23606797749979,0,1.213470466413,1.36930639376292,0,0,0,0.959238702768445,1.38538685365436,0,0,1
"2521","9FA8D6FB",25,236,39843,6,67997,9653286,261,14,183,44,626,143,0,2,2,84,4001,47,34,50,5,7,64,8511,6,23717,2289639,166,2,69,12,119,25,0,0,0,21,763,13,6,0.799999999971048,8.49999999991314,1131.29999999058,0.699999999976312,315.400000162365,397612.999991627,29.7999999988288,-1.39999999999737,11.0999999996342,0.799999999976312,20.7999999999052,0.500000000028952,0,-0.4,-0.4,4.79999999987103,119.799999999563,1.30000000001579,0.40000000003948,0.282842712474619,0.48901019166496,0.344011823509989,0.577350269189626,1.46996178766839,0.400547748496475,1.42921348224206,1.20403660326912,0.955831762220895,0.7039925203793,0.427287334656961,0.198463179883127,0,2.23606797749979,2.23606797749979,0.565450082939508,0.370646858113923,0.857868662059669,0.942586234290383,1
"2522","9FAF2653",19,182,44551,1,0,8917171,149,14,100,15,654,173,0,0,0,94,4431,62,6,50,3,5,53,10413,1,0,3528206,24,9,35,12,175,50,0,0,0,26,1010,42,0,0.899999999963152,8.09999999963416,1194.09999994531,0.0000000000000000993013661298909,0,518657.499975433,-1.60000000011844,2.19999999992104,3.79999999971838,1.99999999990788,21.8999999989893,6.09999999965784,0,0,0,2.39999999984208,148.399999996518,8.39999999969469,0.0000000000157917289412424,0.506194317412404,0.516899164280897,0.557788412515628,0,0,0.774163791576759,0.633073770310968,1.36930639376292,0.667971598976621,1.69967317119759,0.570886772026501,0.533767154615438,0,0,0,0.44121065132539,0.859622150663346,1.36096923288574,1.36930639376292,0
"2523","9FB2A220",35,1026,157881,7,33709,27963172,664,76,634,210,1974,723,0,4,3,271,12406,314,4,50,3,7,189,24426,4,0,5782446,103,28,133,53,361,139,0,1,1,46,1626,61,0,0,5.59999999998947,-1703.19999996539,-0.499999999992104,-1370.89999983912,336878.799983101,-38.3000000002263,4.69999999985261,7.2999999998026,5.9999999998026,-1.90000000010529,7.99999999985525,0,0.399999999989472,0.39999999998684,0.200000000021052,-203.499999995607,2.69999999978945,0.399999999989472,0,0.101271146437441,0.114812463955676,0.194440693695634,1.54656274567083,0.155640871876039,0.807140569269918,0.671094365241449,0.100618567318857,0.366063887980094,0.0853083667314622,0.111261241041917,0,1.04582503316759,1.49071198499986,0.0475655555091791,0.203412104150218,0.199728912688617,2.23606797749979,0
"2524","9FBAC9EF",28,244,34987,5,121354,20294636,144,7,124,31,549,131,0,1,0,134,4645,27,30,50,7,6,64,7669,2,65336,1599517,16,0,19,8,112,38,0,0,0,18,1123,9,11,0.39999999998684,9.99999999976575,225.599999976144,0.3,17480.4999993989,-2352496.80000325,0.800000000226349,0.10000000001316,3.30000000006054,1.3,9.79999999969732,7.39999999983419,0,-0.0999999999921041,0,-6.00000000005527,-89.9000000044796,1.49999999997894,2.09999999996842,0.203602754481989,0.348257656880626,0.266970758631014,0.380300012060943,1.2237291389948,1.37748184920455,0.576755834130811,1.86262925862933,0.599709433631555,0.59699211365554,0.420334943176583,0.465527632188854,0,2.23606797749979,0,0.729938952303198,0.54381677357245,1.08455929365528,0.656167322834318,1
"2525","9FC4D193",27,153,24152,4,0,3216145,144,7,225,24,354,99,0,1,0,21,1711,31,0,50,6,7,45,6412,3,0,634809,39,1,76,5,83,29,0,0,0,7,334,6,0,0.799999999989472,5.89999999995263,917.300000000745,0.599999999984208,0,25824.8000040184,5.89999999996315,-0.499999999994736,18.2999999995447,2.39999999992367,8.10000000018424,5.29999999993157,0,0,0,1.89999999993683,15.4000000022003,1.89999999992894,0,0.309874083901509,0.44783429475148,0.563511356547288,0.592654764109332,0,0.554163284635234,0.590992214702957,0.814411017927956,0.705405539819326,1.36135910439205,0.535215667749706,0.530248465252892,0,0,0,0.90013849349932,0.602249771561035,1.00983715112894,0,0
"2526","9FF999F1",27,282,48748,2,0,30147207,253,29,266,79,549,212,0,2,2,86,4784,255,0,50,5,6,53,5895,1,0,4018604,9,1,34,11,74,27,0,0,0,14,613,32,0,0.899999999984208,15.2999999997157,1721.50000000075,-0.2,0,265967.400007094,6.50000000018687,0.900000000005264,11.3999999999421,4.19999999988419,16.7000000001211,7.19999999996842,0,0.00000000000526389794430256,0.00000000000526389794430256,1.89999999997631,138.700000002424,12.7999999996657,0,0.336405594899721,0.784406831816114,0.828329650013001,0.372677996249965,0,0.301951423922053,1.28387033588151,0.969535971483266,1.01917701362091,1.10239637961025,0.939025033387172,0.680908685571852,0,2.23606797749979,2.23606797749979,0.566800333600965,0.969101405185149,1.15956321253947,0,0
"2527","9FFAB2FE",21,84,2726,5,0,1962074,0,0,5,5,11,2,0,1,1,6,2,2,3,50,1,6,17,923,2,0,1330219,0,0,4,4,7,2,0,0,0,4,0,0,2,1.19999999996578,2.5999999999263,205.899999994291,-0.499999999989472,0,314229.299988623,0,0,0.899999999965785,0.899999999965785,1.7999999999342,0.399999999984208,0,0.099999999997368,0.099999999997368,0.999999999963153,0.199999999994736,0.199999999994736,0.499999999981576,0.516178175920924,0.507511930278491,0.736913731823189,0.465657314657332,0,1.44571370461033,0,0,1.73205080756888,1.73205080756888,1.45170176569739,2.23606797749979,0,2.23606797749979,2.23606797749979,1.49071198499986,2.23606797749979,2.23606797749979,1.49071198499986,0
"2528","A03B2678",7,11,144,1,0,1000000,0,0,0,0,0,0,0,0,0,2,0,0,0,50,5,2,5,64,1,0,500000,0,0,0,0,0,0,0,0,0,2,0,0,0,0.499999999992104,1.09999999996842,13.9999999995999,0.2,0,149999.999994736,0,0,0,0,0,0,0,0,0,0.399999999984208,0,0,0,0.63887656499994,0.935414346693485,0.934484081216408,0.559016994374947,0,1.36930639376292,0,0,0,0,0,0,0,0,0,2.23606797749979,0,0,0,1
"2529","A040DEF7",31,325,48340,4,0,13757018,197,42,166,4,697,351,0,0,0,26,3763,46,0,50,6,7,103,14953,4,0,3893850,58,16,32,1,217,101,0,0,0,5,1232,17,0,-0.200000000000001,14.0999999995394,1783.39999994183,0.299999999992104,0,226219.19998742,10.2999999997184,4.19999999988946,1.99999999995789,-0.00000000000263189630964925,28.6999999990709,8.09999999961047,0,0,0,-0.40000000001316,163.199999995099,4.19999999988683,0,0.210296851780731,0.533083965019813,0.487508521939686,0.152145154862546,0,0.460217913118638,0.673989411758133,0.95831484749991,0.291955875133027,1.04582503316759,0.503821158652719,0.425951913829175,0,0,0,0.412861411922385,0.587316767563512,0.926785815099661,0,0
"2530","A0436CF5",12,25,1049,4,0,1515568,0,0,0,0,0,0,0,0,0,0,47,0,0,50,2,3,4,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29999999996315,2.19999999994999,51.2000000000658,0.3,0,50809.1000013143,0,0,0,0,0,0,0,0,0,0,2.39999999999737,0,0,1.20040502424066,1.16619037896906,1.28608522971406,1.36930639376292,0,1.48804927728241,0,0,0,0,0,0,0,0,0,0,1.36982285981446,0,0,0
"2531","A048F1EC",27,295,39234,2,47730,7753215,197,3,256,106,567,222,0,1,0,40,3225,152,38,50,9,6,86,10641,2,10572,2098860,69,0,94,44,137,64,0,0,0,7,865,38,9,0.299999999963153,6.69999999936307,855.299999923494,-0.00000000000263201918882065,2134.3999998667,92653.99998746,7.79999999945781,0.199999999997368,11.7999999992315,6.89999999966311,7.59999999912618,2.49999999957099,0,0.00000000000263194897215128,0,1.19999999996578,147.79999999376,2.0999999997447,0.499999999907881,0.464811125852264,0.546330209364593,0.499069775069001,0.248451997499977,1.00927467037062,0.511102368218517,0.668977476599572,1.49071198499986,0.689840141844222,0.727652704282673,0.419896260786501,0.561341171999023,0,2.23606797749979,0,0.417489648565961,0.506702584605644,0.458763265367244,0.749149177264394,0
"2532","A04C75F9",15,27,30531,1,0,6472280,196,4,217,39,387,84,0,0,0,82,2195,35,0,50,1,3,3,3853,1,0,620937,22,0,45,3,36,18,0,0,0,9,238,3,0,-0.0999999999815762,-0.899999999944728,-504.699999950969,0.0000000000000000993013661298909,0,-132820.999988169,2.20000000004737,-0.0999999999921041,3.99999999991578,-0.899999999965784,-6.99999999920514,1.90000000001579,0,0,0,-2.39999999983155,-36.8999999949361,-0.79999999997368,0,0.408248290463863,0.587358960265491,0.534092751307301,0,0,0.642421284893444,0.642037774627972,2.23606797749979,0.407419581307943,0.416496563917521,0.81483327651548,0.425729297351983,0,0,0,0.713489980483097,0.876814527352752,0.408071674279753,0,0
"2533","A0514B29",26,278,29650,1,0,8789278,82,13,233,167,394,203,0,0,0,58,1626,106,26,50,9,3,3,182,1,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.399999999963153,-15.0999999993841,-1736.39999994193,0.0000000000000000993013661298909,0,-293275.699982991,-1.19999999992367,0.599999999976312,-19.3999999995947,-17.6999999996631,-19.699999999163,-13.899999999571,0,0,0,-4.09999999990788,-105.399999996952,-9.49999999982892,-1.69999999988946,0.344010458076891,0.59512104401069,0.592487567308626,0,0,0.680091808465486,0.814411017927956,1.62269408536377,0.773354449360296,1.00374282671279,0.581522515162472,0.668430481021383,0,0,0,0.782507220880291,0.61210615441187,0.892328414878737,1.11485925260505,1
